split,date,symbol,side,horizon_seconds,rows,clipped_turnover,weighted_pnl_bps,mean_pnl_bps
train,2026-01-16,ethusdt,sell,300,2102508,4010956548.77723,1.3333253931162021,0.042462987080165396
train,2026-01-17,ethusdt,buy,1,807918,1803543791.36246,0.05901608779607756,0.08215576253542753
train,2026-01-17,ethusdt,sell,1,768838,1701148845.3263898,0.1655352869486609,0.12504708215207336
train,2026-01-17,ethusdt,buy,5,807918,1803543791.36246,-0.061263924994545575,-0.04103799752461639
train,2026-01-17,ethusdt,sell,5,768838,1701148845.3263898,0.0700793357797671,0.00975100650652955
train,2026-01-17,ethusdt,buy,10,807918,1803543791.36246,-0.026470426542945326,-0.05205907055899281
train,2026-01-17,ethusdt,sell,10,768838,1701148845.3263898,0.024530509554558568,-0.031212560091129476
train,2026-01-17,ethusdt,buy,30,807918,1803543791.36246,0.34728875841378093,0.15925449835683267
train,2026-01-17,ethusdt,sell,30,768838,1701148845.3263898,-0.0780555501110234,-0.14489324961448377
train,2026-01-17,ethusdt,buy,60,807918,1803543791.36246,0.5087076828196151,0.18209553247575383
train,2026-01-17,ethusdt,sell,60,768838,1701148845.3263898,0.06343111023831974,0.006181001324788407
train,2026-01-17,ethusdt,buy,120,807918,1803543791.36246,0.29588595477774,0.03024016058887041
train,2026-01-17,ethusdt,sell,120,768838,1701148845.3263898,0.31764354017498597,0.3055161692763737
train,2026-01-17,ethusdt,buy,300,807918,1803543791.36246,0.45373753402770123,0.01891716870533947
train,2026-01-17,ethusdt,sell,300,768838,1701148845.3263898,0.6245822295784335,0.6415929838545177
train,2026-01-18,ethusdt,buy,1,1302407,2773201861.9105797,-0.04472459746064648,0.006890962699543388
train,2026-01-18,ethusdt,sell,1,1356080,2847196604.3432603,0.14941649686226086,0.057352168592736674
train,2026-01-18,ethusdt,buy,5,1302407,2773201861.9105797,-0.26459598930186323,-0.11035215481136254
train,2026-01-18,ethusdt,sell,5,1356080,2847196604.3432603,-0.16932510247161178,-0.20436024847855544
train,2026-01-18,ethusdt,buy,10,1302407,2773201861.9105797,-0.7385141736689418,-0.2980861734194773
train,2026-01-18,ethusdt,sell,10,1356080,2847196604.3432603,-0.12899264437795072,-0.19371195184390602
train,2026-01-18,ethusdt,buy,30,1302407,2773201861.9105797,-1.0117036248102669,-0.35292603785569904
train,2026-01-18,ethusdt,sell,30,1356080,2847196604.3432603,-0.2691302138795627,-0.4746951273498062
train,2026-01-18,ethusdt,buy,60,1302407,2773201861.9105797,-0.6148711398502275,-0.004333473175594936
train,2026-01-18,ethusdt,sell,60,1356080,2847196604.3432603,-0.652218948606263,-0.8362368675115899
train,2026-01-18,ethusdt,buy,120,1302407,2773201861.9105797,0.3780871524210388,0.8810063852708394
train,2026-01-18,ethusdt,sell,120,1356080,2847196604.3432603,-0.972133037844678,-1.3102310135782016
train,2026-01-18,ethusdt,buy,300,1302407,2773201861.9105797,3.1673147629454657,4.065899012956913
train,2026-01-18,ethusdt,sell,300,1356080,2847196604.3432603,-3.1748244515501947,-3.903386320224837
train,2026-01-19,ethusdt,buy,1,2605099,4990113554.6939,0.029059587150222322,0.006075682489274619
train,2026-01-19,ethusdt,sell,1,2716506,5403527422.72893,-0.015646481994241877,-0.03870881944676467
train,2026-01-19,ethusdt,buy,5,2605099,4990113554.6939,-0.16410194313555862,-0.15082728340389687
train,2026-01-19,ethusdt,sell,5,2716506,5403527422.72893,-0.5110321565030628,-0.4056031866792174
train,2026-01-19,ethusdt,buy,10,2605099,4990113554.6939,-0.4574557808703613,-0.3536331601244633
train,2026-01-19,ethusdt,sell,10,2716506,5403527422.72893,-0.21835207336496648,-0.3192235444026034
train,2026-01-19,ethusdt,buy,30,2605099,4990113554.6939,-0.3980393983152412,-0.3226100859868909
train,2026-01-19,ethusdt,sell,30,2716506,5403527422.72893,-0.5793844184644985,-0.4800539954242749
train,2026-01-19,ethusdt,buy,60,2605099,4990113554.6939,0.09225845638940587,-0.058567583651999315
train,2026-01-19,ethusdt,sell,60,2716506,5403527422.72893,-0.4363516456772348,-0.5653197155134791
train,2026-01-19,ethusdt,buy,120,2605099,4990113554.6939,0.3294035599138341,0.4074956543585199
train,2026-01-19,ethusdt,sell,120,2716506,5403527422.72893,0.6331500614655746,-0.6769968660826927
train,2026-01-19,ethusdt,buy,300,2605099,4990113554.6939,2.34975025662459,2.4103837601943447
train,2026-01-19,ethusdt,sell,300,2716506,5403527422.72893,-0.06235126251908124,-1.8421349017050186
train,2026-01-20,ethusdt,buy,1,4001350,7862410584.856567,0.0814219273676487,-0.010526538479855073
train,2026-01-20,ethusdt,sell,1,4124545,8617018056.05402,-0.08852127704234501,-0.1980639023985675
train,2026-01-20,ethusdt,buy,5,4001350,7862410584.856567,0.029154286527255584,-0.07010621813816884
train,2026-01-20,ethusdt,sell,5,4124545,8617018056.05402,-0.6713058927440275,-0.6462911124423925
train,2026-01-20,ethusdt,buy,10,4001350,7862410584.856567,-0.0029889820941749654,-0.07204812257484013
train,2026-01-20,ethusdt,sell,10,4124545,8617018056.05402,-0.7295291163640861,-0.7820191651989369
train,2026-01-20,ethusdt,buy,30,4001350,7862410584.856567,-0.2215491314051105,-0.1910475802658821
train,2026-01-20,ethusdt,sell,30,4124545,8617018056.05402,0.5374561913349294,-0.12687110215023634
train,2026-01-20,ethusdt,buy,60,4001350,7862410584.856567,0.2988073681703504,0.3250922006592192
train,2026-01-20,ethusdt,sell,60,4124545,8617018056.05402,0.21463713956396116,-0.45083104707892313
train,2026-01-20,ethusdt,buy,120,4001350,7862410584.856567,0.10217390027827213,0.2734120925305009
train,2026-01-20,ethusdt,sell,120,4124545,8617018056.05402,0.8784355311404122,-0.1704456595561781
train,2026-01-20,ethusdt,buy,300,4001350,7862410584.856567,0.1311734349813658,0.6238747631471789
train,2026-01-20,ethusdt,sell,300,4124545,8617018056.05402,1.9923392563821005,0.17036909206333295
train,2026-01-21,ethusdt,buy,1,4810789,8775773961.942389,-0.14371944596140968,-0.2208104763932655
train,2026-01-21,ethusdt,sell,1,4858956,9071108869.30312,-0.14558619920093827,-0.20007097174465815
train,2026-01-21,ethusdt,buy,5,4810789,8775773961.942389,-0.14661540635190326,-0.3151671803706816
train,2026-01-21,ethusdt,sell,5,4858956,9071108869.30312,-0.19958861178596354,-0.21324489379434472
train,2026-01-21,ethusdt,buy,10,4810789,8775773961.942389,-0.4288949785427338,-0.5259774411458206
train,2026-01-21,ethusdt,sell,10,4858956,9071108869.30312,-0.1157276843559201,-0.18275796542760603
train,2026-01-21,ethusdt,buy,30,4810789,8775773961.942389,-0.8553918850721852,-1.0065840181795453
train,2026-01-21,ethusdt,sell,30,4858956,9071108869.30312,0.23495375971900073,0.18729320024064816
train,2026-01-21,ethusdt,buy,60,4810789,8775773961.942389,-1.591811588268871,-1.526963649885667
train,2026-01-21,ethusdt,sell,60,4858956,9071108869.30312,1.0763741576500085,0.8207163641227135
train,2026-01-21,ethusdt,buy,120,4810789,8775773961.942389,-2.8782836940103436,-2.3359722259433005
train,2026-01-21,ethusdt,sell,120,4858956,9071108869.30312,2.059925122372465,1.6032397440473407
train,2026-01-21,ethusdt,buy,300,4810789,8775773961.942389,-5.864282897633172,-4.652643757267579
train,2026-01-21,ethusdt,sell,300,4858956,9071108869.30312,4.586894519061947,3.854498305106424
train,2026-01-22,ethusdt,buy,1,3204570,4887908226.585731,-0.16816218809092479,-0.1791260729262187
train,2026-01-22,ethusdt,sell,1,3258047,5064840633.0979595,-0.17631928651014334,-0.19148804679165649
train,2026-01-22,ethusdt,buy,5,3204570,4887908226.585731,-0.28275060448724365,-0.2630119651599813
train,2026-01-22,ethusdt,sell,5,3258047,5064840633.0979595,-0.05902215008723462,-0.1846745275298336
train,2026-01-22,ethusdt,buy,10,3204570,4887908226.585731,-0.3432007405175481,-0.3112727364884911
train,2026-01-22,ethusdt,sell,10,3258047,5064840633.0979595,0.00033744617284187686,-0.16002694726647287
train,2026-01-22,ethusdt,buy,30,3204570,4887908226.585731,-0.36405301095747505,-0.31676404468349784
train,2026-01-22,ethusdt,sell,30,3258047,5064840633.0979595,0.20810259287724564,-0.10750668232122161
train,2026-01-22,ethusdt,buy,60,3204570,4887908226.585731,-0.48006756677463364,-0.3209919609926453
train,2026-01-22,ethusdt,sell,60,3258047,5064840633.0979595,0.015246200462181633,-0.2551368442245466
train,2026-01-22,ethusdt,buy,120,3204570,4887908226.585731,0.1222564029100384,0.2430973595856067
train,2026-01-22,ethusdt,sell,120,3258047,5064840633.0979595,-0.6861924478116573,-0.9493855915500407
train,2026-01-22,ethusdt,buy,300,3204570,4887908226.585731,0.655743171653171,1.080376019277762
train,2026-01-22,ethusdt,sell,300,3258047,5064840633.0979595,-0.689142680051977,-1.7135428201337621
train,2026-01-23,ethusdt,buy,1,3235162,4783240992.802581,-0.24752788721863309,-0.20466570839010542
train,2026-01-23,ethusdt,sell,1,3249443,4813718514.72172,-0.025995895556154967,-0.11040308199772329
train,2026-01-23,ethusdt,buy,5,3235162,4783240992.802581,-0.4576651299268883,-0.34134865198970654
train,2026-01-23,ethusdt,sell,5,3249443,4813718514.72172,0.05672810208636812,-0.11170691277200734
train,2026-01-23,ethusdt,buy,10,3235162,4783240992.802581,-0.44622339943058265,-0.3723528813073865
train,2026-01-23,ethusdt,sell,10,3249443,4813718514.72172,0.058132715741302056,-0.1258802035349548
train,2026-01-23,ethusdt,buy,30,3235162,4783240992.802581,-0.3259883560196787,-0.39228169009442204
train,2026-01-23,ethusdt,sell,30,3249443,4813718514.72172,0.10871109295207458,-0.12030348991261797
train,2026-01-23,ethusdt,buy,60,3235162,4783240992.802581,-0.42538591723157926,-0.4591241246372739
train,2026-01-23,ethusdt,sell,60,3249443,4813718514.72172,0.13762288373601717,-0.06787587917962322
train,2026-01-23,ethusdt,buy,120,3235162,4783240992.802581,0.19185206441227928,-0.19406500744839614
train,2026-01-23,ethusdt,sell,120,3249443,4813718514.72172,-0.6156823588535367,-0.40772791905302297
train,2026-01-23,ethusdt,buy,300,3235162,4783240992.802581,0.0885439067582542,-0.739756067927625
train,2026-01-23,ethusdt,sell,300,3249443,4813718514.72172,0.675688585710806,0.6325419366793263
train,2026-01-24,ethusdt,buy,1,702425,1083278038.68378,0.09339956116176915,0.10803970346048938
train,2026-01-24,ethusdt,sell,1,747779,1150242647.7277,-0.08294558206953893,0.019668871030567876
train,2026-01-24,ethusdt,buy,5,702425,1083278038.68378,0.007474395241793735,0.004153616036078813
train,2026-01-24,ethusdt,sell,5,747779,1150242647.7277,-0.3406780999807621,-0.18214358787275298
train,2026-01-24,ethusdt,buy,10,702425,1083278038.68378,0.020061814702152823,-0.014341087338065273
train,2026-01-24,ethusdt,sell,10,747779,1150242647.7277,-0.4362773407870518,-0.2656220972104184
train,2026-01-24,ethusdt,buy,30,702425,1083278038.68378,0.0222157193603784,-0.03384009607498663
train,2026-01-24,ethusdt,sell,30,747779,1150242647.7277,-0.32208631377041186,-0.20461958417762405
train,2026-01-24,ethusdt,buy,60,702425,1083278038.68378,0.012664888822773435,-0.05036380986563101
train,2026-01-24,ethusdt,sell,60,747779,1150242647.7277,-0.42855014727553264,-0.18437589007662172
train,2026-01-24,ethusdt,buy,120,702425,1083278038.68378,-0.0838179987641304,-0.12035861816919165
train,2026-01-24,ethusdt,sell,120,747779,1150242647.7277,0.15110006319749802,0.13927167794144435
train,2026-01-24,ethusdt,buy,300,702425,1083278038.68378,-0.17632275796737695,-0.11345361992962975
train,2026-01-24,ethusdt,sell,300,747779,1150242647.7277,0.41629814015329436,0.19157285383284514
train,2026-01-25,ethusdt,buy,1,2856087,4556463046.0035,-0.08351197793086577,-0.12258950053650208
train,2026-01-25,ethusdt,sell,1,2954578,5060057379.132501,-0.17784320982579507,-0.28148114606008307
train,2026-01-25,ethusdt,buy,5,2856087,4556463046.0035,-0.3405622210905552,-0.27687380559595626
train,2026-01-25,ethusdt,sell,5,2954578,5060057379.132501,-0.05014608191034596,-0.3490095143274907
train,2026-01-25,ethusdt,buy,10,2856087,4556463046.0035,-0.4580772119107024,-0.31514812955559696
train,2026-01-25,ethusdt,sell,10,2954578,5060057379.132501,0.46305930686590197,-0.09933031056819475
train,2026-01-25,ethusdt,buy,30,2856087,4556463046.0035,-0.8999547068016321,-0.5109630426004727
train,2026-01-25,ethusdt,sell,30,2954578,5060057379.132501,1.8369455083221236,0.4833273070752419
train,2026-01-25,ethusdt,buy,60,2856087,4556463046.0035,-1.4232412003470916,-0.7873465233111764
train,2026-01-25,ethusdt,sell,60,2954578,5060057379.132501,3.0853689248585736,1.086109565217781
train,2026-01-25,ethusdt,buy,120,2856087,4556463046.0035,-1.606750914552747,-0.7908775907348276
train,2026-01-25,ethusdt,sell,120,2954578,5060057379.132501,3.8284152976276635,1.4689263228406741
train,2026-01-25,ethusdt,buy,300,2856087,4556463046.0035,1.459521084862428,1.6266646802101608
train,2026-01-25,ethusdt,sell,300,2954578,5060057379.132501,1.361493346328109,-0.5660476368270028
train,2026-01-26,ethusdt,buy,1,4107690,7142701492.09511,-0.1516390876297453,-0.17029636942673074
train,2026-01-26,ethusdt,sell,1,3937076,6383098747.685271,-0.21795777568523098,-0.15338490919008654
train,2026-01-26,ethusdt,buy,5,4107690,7142701492.09511,-0.2882136371941072,-0.3224482400904537
train,2026-01-26,ethusdt,sell,5,3937076,6383098747.685271,-0.40939867639238436,-0.20540577608805988
train,2026-01-26,ethusdt,buy,10,4107690,7142701492.09511,-0.25418852270575965,-0.41370107356175556
train,2026-01-26,ethusdt,sell,10,3937076,6383098747.685271,-0.5289551256127533,-0.252333845299335
train,2026-01-26,ethusdt,buy,30,4107690,7142701492.09511,-0.49881914817068684,-0.6835886256104827
train,2026-01-26,ethusdt,sell,30,3937076,6383098747.685271,-0.14726792610110487,0.10365829988802631
train,2026-01-26,ethusdt,buy,60,4107690,7142701492.09511,-0.15734559114394994,-0.8207588020281495
train,2026-01-26,ethusdt,sell,60,3937076,6383098747.685271,-0.715622338560094,-0.02951629165820782
train,2026-01-26,ethusdt,buy,120,4107690,7142701492.09511,-0.3703693256326741,-1.28046189911499
train,2026-01-26,ethusdt,sell,120,3937076,6383098747.685271,-0.38878357972992217,0.4224168903606006
train,2026-01-26,ethusdt,buy,300,4107690,7142701492.09511,-1.9775788593752779,-2.8325174425223683
train,2026-01-26,ethusdt,sell,300,3937076,6383098747.685271,1.2591543359471957,1.8055402281187718
train,2026-01-27,ethusdt,buy,1,3366760,5660914391.475949,-0.2542336130715783,-0.2077441406133913
train,2026-01-27,ethusdt,sell,1,3280371,5291994485.77094,0.0888080998338332,-0.006327444075117117
train,2026-01-27,ethusdt,buy,5,3366760,5660914391.475949,-0.48222662832373175,-0.4215633027642721
train,2026-01-27,ethusdt,sell,5,3280371,5291994485.77094,0.17819276605319204,0.043604313832753254
train,2026-01-27,ethusdt,buy,10,3366760,5660914391.475949,-0.6201060778707015,-0.5349814776311148
train,2026-01-27,ethusdt,sell,10,3280371,5291994485.77094,0.1313002650524944,0.019716344001671632
train,2026-01-27,ethusdt,buy,30,3366760,5660914391.475949,-0.5781171978953051,-0.5794567318408923
train,2026-01-27,ethusdt,sell,30,3280371,5291994485.77094,0.27207821088850703,0.1669131136528149
train,2026-01-27,ethusdt,buy,60,3366760,5660914391.475949,-0.6641145535269021,-0.6683218798782102
train,2026-01-27,ethusdt,sell,60,3280371,5291994485.77094,0.2435568522759525,0.24683515207540405
train,2026-01-27,ethusdt,buy,120,3366760,5660914391.475949,-0.35966324901350133,-0.6569483943311194
train,2026-01-27,ethusdt,sell,120,3280371,5291994485.77094,-0.12218635899430509,0.23323497618233913
train,2026-01-27,ethusdt,buy,300,3366760,5660914391.475949,-0.26506827477147504,-0.9259763797098278
train,2026-01-27,ethusdt,sell,300,3280371,5291994485.77094,-0.16312126425478152,0.38415388841163933
train,2026-01-28,ethusdt,buy,1,2825907,4245490159.12976,-0.1692964486132274,-0.16937746188688338
train,2026-01-28,ethusdt,sell,1,2858022,4322534182.3258705,-0.13597871271141895,-0.15909694443380132
train,2026-01-28,ethusdt,buy,5,2825907,4245490159.12976,-0.11094342978824896,-0.16357754306644456
train,2026-01-28,ethusdt,sell,5,2858022,4322534182.3258705,-0.26600277218031476,-0.29591893524936436
train,2026-01-28,ethusdt,buy,10,2825907,4245490159.12976,-0.1094905142965768,-0.17088590165507347
train,2026-01-28,ethusdt,sell,10,2858022,4322534182.3258705,-0.29727714377237907,-0.3571202781922208
train,2026-01-28,ethusdt,buy,30,2825907,4245490159.12976,0.3114025975236274,0.11357264050615529
train,2026-01-28,ethusdt,sell,30,2858022,4322534182.3258705,-0.42258013239517844,-0.5025561754297381
train,2026-01-28,ethusdt,buy,60,2825907,4245490159.12976,1.0605004036525312,0.649844992248365
train,2026-01-28,ethusdt,sell,60,2858022,4322534182.3258705,-0.7579498956468427,-0.7421085488005718
train,2026-01-28,ethusdt,buy,120,2825907,4245490159.12976,1.531544111521028,0.9468743301251096
train,2026-01-28,ethusdt,sell,120,2858022,4322534182.3258705,-0.8673082718624662,-0.8044438671757768
train,2026-01-28,ethusdt,buy,300,2825907,4245490159.12976,0.7465417884425807,0.5320952692880322
train,2026-01-28,ethusdt,sell,300,2858022,4322534182.3258705,0.03427163855521485,-0.34158400968600244
train,2026-01-29,ethusdt,buy,1,4252927,7349991928.084099,-0.1634205963764772,-0.19386939691182067
train,2026-01-29,ethusdt,sell,1,4451934,7880297354.701059,-0.02488838785237964,-0.15181877511752895
train,2026-01-29,ethusdt,buy,5,4252936,7350093779.39625,-0.2897703018332943,-0.2642863225200502
train,2026-01-29,ethusdt,sell,5,4451811,7880330932.2482395,0.1344878112374992,-0.1840745396235285
train,2026-01-29,ethusdt,buy,10,4252950,7349923260.818029,-0.10760688484414158,-0.13771992712662373
train,2026-01-29,ethusdt,sell,10,4451809,7880312099.21073,0.06672034467515885,-0.25892645011827836
train,2026-01-29,ethusdt,buy,30,4253028,7350440298.33696,-0.08458104274940198,0.03449092948685354
train,2026-01-29,ethusdt,sell,30,4451623,7879312004.610981,0.023803289028547028,-0.4477200163460347
train,2026-01-29,ethusdt,buy,60,4253092,7350221954.614699,-0.03884120340960549,0.325580308071025
train,2026-01-29,ethusdt,sell,60,4451737,7879163079.939131,0.5135822323391366,-0.6175121582818006
train,2026-01-29,ethusdt,buy,120,4253269,7349920995.336199,1.8926501211259295,1.8641077532063894
train,2026-01-29,ethusdt,sell,120,4452065,7879165165.619511,-0.7265814673238898,-1.7632358355875972
train,2026-01-29,ethusdt,buy,300,4253170,7349618555.811959,4.2982511061453605,4.30586191695993
train,2026-01-29,ethusdt,sell,300,4452016,7880120476.795071,-3.81789494144122,-5.449745076941117
train,2026-01-30,ethusdt,buy,1,6664820,8790055496.912931,-0.26808427973979104,-0.2721282039595313
train,2026-01-30,ethusdt,sell,1,6712178,9236393410.623463,-0.2139136167547819,-0.2910447721546839
train,2026-01-30,ethusdt,buy,5,6664820,8790055496.912931,-0.1920059487223703,-0.24427125491753596
train,2026-01-30,ethusdt,sell,5,6712178,9236393410.623463,-0.24135666441608078,-0.37679618457320857
train,2026-01-30,ethusdt,buy,10,6664820,8790055496.912931,-0.18593584423411755,-0.21676559905130313
train,2026-01-30,ethusdt,sell,10,6712178,9236393410.623463,0.09829462232249081,-0.3002537008319754
train,2026-01-30,ethusdt,buy,30,6664820,8790055496.912931,-0.2597716584931009,-0.17755370313264618
train,2026-01-30,ethusdt,sell,30,6712178,9236393410.623463,-0.3133123054790879,-0.5835103488949938
train,2026-01-30,ethusdt,buy,60,6664820,8790055496.912931,0.1834651421561089,0.2044752088462873
train,2026-01-30,ethusdt,sell,60,6712178,9236393410.623463,-1.691763701823725,-1.0078970421029425
train,2026-01-30,ethusdt,buy,120,6664820,8790055496.912931,-1.0116204906660593,-0.15168103738726532
train,2026-01-30,ethusdt,sell,120,6712178,9236393410.623463,-0.6835224772325913,-0.9697476297544735
train,2026-01-30,ethusdt,buy,300,6664820,8790055496.912931,-2.0397897482680554,-0.9212438179450516
train,2026-01-30,ethusdt,sell,300,6712178,9236393410.623463,-0.4702055581593319,-0.6520312146456659
train,2026-01-31,ethusdt,buy,1,7419508,10403446300.84371,0.02882984297751642,-0.17282207624294868
train,2026-01-31,ethusdt,sell,1,7822508,11390670771.453308,0.6663445896354862,-0.017894582224409754
train,2026-01-31,ethusdt,buy,5,7419508,10403446300.84371,-0.4785367622722717,-0.3663902242421158
train,2026-01-31,ethusdt,sell,5,7822508,11390670771.453308,1.0871190912159803,-0.05728293900753631
train,2026-01-31,ethusdt,buy,10,7419508,10403446300.84371,-0.8271927639021399,-0.538663285146378
train,2026-01-31,ethusdt,sell,10,7822508,11390670771.453308,2.492286884869381,0.33830521321913576
train,2026-01-31,ethusdt,buy,30,7419508,10403446300.84371,-1.9892977568317833,-0.6511366291355617
train,2026-01-31,ethusdt,sell,30,7822508,11390670771.453308,1.9140599440573884,-0.027067108625841895
train,2026-01-31,ethusdt,buy,60,7419508,10403446300.84371,-4.555532808014397,-1.2404928939741717
train,2026-01-31,ethusdt,sell,60,7822508,11390670771.453308,5.570360920086005,0.841067012322362
train,2026-01-31,ethusdt,buy,120,7419508,10403446300.84371,-6.183213857171858,-0.5721077311071905
train,2026-01-31,ethusdt,sell,120,7822508,11390670771.453308,10.257906195944255,1.0688349945795959
train,2026-01-31,ethusdt,buy,300,7419508,10403446300.84371,-1.0310296547027962,3.506024317572959
train,2026-01-31,ethusdt,sell,300,7822508,11390670771.453308,6.782906468893962,-2.4135208950493747
validation,2026-02-01,ethusdt,buy,1,7549405,7961459645.54837,-0.23216220473925378,-0.22605756632308466
validation,2026-02-01,ethusdt,sell,1,7793326,8466741080.528669,-0.3010996083572379,-0.28943232353650983
validation,2026-02-01,ethusdt,buy,5,7549405,7961459645.54837,-0.6336603624629167,-0.43639633454792076
validation,2026-02-01,ethusdt,sell,5,7793326,8466741080.528669,-0.31312403880313106,-0.35962918068160554
validation,2026-02-01,ethusdt,buy,10,7549405,7961459645.54837,-0.6298960955070345,-0.4839757433420753
validation,2026-02-01,ethusdt,sell,10,7793326,8466741080.528669,-0.3979470967768583,-0.4662220231116511
validation,2026-02-01,ethusdt,buy,30,7549405,7961459645.54837,0.09434982479907578,-0.060773870971725145
validation,2026-02-01,ethusdt,sell,30,7793326,8466741080.528669,-0.49364389146320636,-0.630598011882412
validation,2026-02-01,ethusdt,buy,60,7549405,7961459645.54837,1.1719668096838858,0.40221222737235407
validation,2026-02-01,ethusdt,sell,60,7793326,8466741080.528669,-1.8137867845601146,-1.2393446230618161
validation,2026-02-01,ethusdt,buy,120,7549405,7961459645.54837,2.5419405944788496,0.7319116299271038
validation,2026-02-01,ethusdt,sell,120,7793326,8466741080.528669,-4.448359538362189,-2.290322315139157
validation,2026-02-01,ethusdt,buy,300,7549405,7961459645.54837,3.8710034348247593,0.9137350230487608
validation,2026-02-01,ethusdt,sell,300,7793326,8466741080.528669,-3.9292789342296492,-1.4367379546610217
validation,2026-02-02,ethusdt,buy,1,10645467,10401330529.871939,-0.2386967548205205,-0.2052294703812158
validation,2026-02-02,ethusdt,sell,1,10575963,10339082891.573326,-0.018491353600087204,-0.11860823913597036
validation,2026-02-02,ethusdt,buy,5,10645467,10401330529.871939,-0.5147954917730799,-0.34734728412842486
validation,2026-02-02,ethusdt,sell,5,10575963,10339082891.573326,-0.020761169272893055,-0.16176825502222106
validation,2026-02-02,ethusdt,buy,10,10645467,10401330529.871939,-0.6548765880758194,-0.4670539916116514
validation,2026-02-02,ethusdt,sell,10,10575963,10339082891.573326,0.1083244972910691,-0.1229434026606628
validation,2026-02-02,ethusdt,buy,30,10645467,10401330529.871939,-0.38362983444315213,-0.4175702646320278
validation,2026-02-02,ethusdt,sell,30,10575963,10339082891.573326,0.3779594301548568,0.051863293924754424
validation,2026-02-02,ethusdt,buy,60,10645467,10401330529.871939,-0.05704990277679446,-0.5482228220000269
validation,2026-02-02,ethusdt,sell,60,10575963,10339082891.573326,1.0598137501976945,0.46074615670737734
validation,2026-02-02,ethusdt,buy,120,10645467,10401330529.871939,-0.02586272485117552,-1.020398293312255
validation,2026-02-02,ethusdt,sell,120,10575963,10339082891.573326,0.720309868316551,0.9508705408096725
validation,2026-02-02,ethusdt,buy,300,10645467,10401330529.871939,-1.8587291219748763,-3.122636047576744
validation,2026-02-02,ethusdt,sell,300,10575963,10339082891.573326,2.693416528654145,2.953270154937352
validation,2026-02-03,ethusdt,buy,1,9114078,11103979536.08881,-0.4454187115381637,-0.35106193957841925
validation,2026-02-03,ethusdt,sell,1,9173935,11316221587.903429,-0.030083698285684718,-0.12736134439967453
validation,2026-02-03,ethusdt,buy,5,9114466,11104408585.284618,-0.8837031757895407,-0.5373906010293322
validation,2026-02-03,ethusdt,sell,5,9173940,11316246463.38478,0.07663066368796038,-0.14639160104884547
validation,2026-02-03,ethusdt,buy,10,9114437,11104262322.720848,-0.9771441602546418,-0.5705724284233865
validation,2026-02-03,ethusdt,sell,10,9173935,11316245607.88808,0.2167359948729987,-0.08423505039345534
validation,2026-02-03,ethusdt,buy,30,9114550,11104776881.992668,-1.3706835016603212,-0.5357367570139469
validation,2026-02-03,ethusdt,sell,30,9173834,11316304508.63307,1.1794845288585145,0.19379344860513614
validation,2026-02-03,ethusdt,buy,60,9114821,11105252619.77636,-1.420489205698105,-0.4788523949568655
validation,2026-02-03,ethusdt,sell,60,9174178,11317177631.45183,0.7484596951688403,-0.1319015894030263
validation,2026-02-03,ethusdt,buy,120,9114583,11104782426.604038,0.5182699861495881,0.4845813527265694
validation,2026-02-03,ethusdt,sell,120,9174602,11317157822.48838,-0.8595002251217672,-1.2404384063330463
validation,2026-02-03,ethusdt,buy,300,9114666,11103057836.981098,-1.9836175393458364,-0.8484309615347905
validation,2026-02-03,ethusdt,sell,300,9173308,11315547475.22394,-0.7946215685567081,-1.045006530297886
validation,2026-02-04,ethusdt,buy,1,9271803,10737725882.872799,-0.4948343324160176,-0.3232256586466097
validation,2026-02-04,ethusdt,sell,1,9488179,10733636591.090681,-0.11399588209410216,-0.1268366116046639
validation,2026-02-04,ethusdt,buy,5,9271803,10737725882.872799,-0.6397398910434012,-0.470130108761077
validation,2026-02-04,ethusdt,sell,5,9488179,10733636591.090681,-0.23672739443156088,-0.18332890480901826
validation,2026-02-04,ethusdt,buy,10,9271803,10737725882.872799,-1.0768946316607686,-0.6412624068005126
validation,2026-02-04,ethusdt,sell,10,9488179,10733636591.090681,0.2204301534944843,-0.036109346754595886
validation,2026-02-04,ethusdt,buy,30,9271803,10737725882.872799,-0.557803502140571,-0.33947858795077657
validation,2026-02-04,ethusdt,sell,30,9488179,10733636591.090681,0.07414347594816714,-0.184411631135583
validation,2026-02-04,ethusdt,buy,60,9271803,10737725882.872799,-0.5965307122382848,-0.467865074638987
validation,2026-02-04,ethusdt,sell,60,9488179,10733636591.090681,0.49171561913067297,0.04446718866074801
validation,2026-02-04,ethusdt,buy,120,9271803,10737725882.872799,-2.1228606379041715,-1.1169804745229208
validation,2026-02-04,ethusdt,sell,120,9488179,10733636591.090681,1.8914790586485277,0.6718080916187142
validation,2026-02-04,ethusdt,buy,300,9271803,10737725882.872799,-1.8887830724969705,-0.983796540805722
validation,2026-02-04,ethusdt,sell,300,9488179,10733636591.090681,1.491665326055346,0.703805983622404
validation,2026-02-05,ethusdt,buy,1,15167549,15467805203.69152,-0.20249734598877323,-0.2178321979248981
validation,2026-02-05,ethusdt,sell,1,15697407,16345365852.53862,-0.022723706933430284,-0.15886103443292346
validation,2026-02-05,ethusdt,buy,5,15167549,15467805203.69152,-0.28449042835624927,-0.20807451640947122
validation,2026-02-05,ethusdt,sell,5,15697407,16345365852.53862,-0.006198855223140723,-0.1723448659909768
