asof_mode,split,date,symbol,side,price_location,rows,share_within_side
strictly_previous_bbo,validation,2026-02-08,ethusdt,sell,below_bid,2746450,0.6546437888750243
same_timestamp_allowed,validation,2026-02-08,ethusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-08,ethusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-08,ethusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-08,ethusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-09,ethusdt,buy,above_ask,3879210,0.6733678093800491
strictly_previous_bbo,validation,2026-02-09,ethusdt,buy,above_ask,3892973,0.6757568424977451
same_timestamp_allowed,validation,2026-02-09,ethusdt,buy,at_ask,1740769,0.3021692066597835
strictly_previous_bbo,validation,2026-02-09,ethusdt,buy,at_ask,1723205,0.29912038171760424
same_timestamp_allowed,validation,2026-02-09,ethusdt,buy,inside_spread,19142,0.0033227400958321155
strictly_previous_bbo,validation,2026-02-09,ethusdt,buy,inside_spread,19357,0.0033600606015579486
same_timestamp_allowed,validation,2026-02-09,ethusdt,buy,at_bid,6866,0.0011918260107608037
strictly_previous_bbo,validation,2026-02-09,ethusdt,buy,at_bid,6981,0.0012117881417304356
same_timestamp_allowed,validation,2026-02-09,ethusdt,buy,below_bid,114921,0.01994841785357447
strictly_previous_bbo,validation,2026-02-09,ethusdt,buy,below_bid,118392,0.02055092704136223
same_timestamp_allowed,validation,2026-02-09,ethusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-09,ethusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-09,ethusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-09,ethusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-09,ethusdt,sell,above_ask,114291,0.019845315893547107
strictly_previous_bbo,validation,2026-02-09,ethusdt,sell,above_ask,118170,0.020518859570223917
same_timestamp_allowed,validation,2026-02-09,ethusdt,sell,at_ask,7316,0.0012703391437400202
strictly_previous_bbo,validation,2026-02-09,ethusdt,sell,at_ask,7541,0.0013094078024799742
same_timestamp_allowed,validation,2026-02-09,ethusdt,sell,inside_spread,20958,0.003639115332764262
strictly_previous_bbo,validation,2026-02-09,ethusdt,sell,inside_spread,21097,0.003663251081941389
same_timestamp_allowed,validation,2026-02-09,ethusdt,sell,at_bid,1727031,0.2998790434325411
strictly_previous_bbo,validation,2026-02-09,ethusdt,sell,at_bid,1709762,0.2968804804646288
same_timestamp_allowed,validation,2026-02-09,ethusdt,sell,below_bid,3889496,0.6753661861974075
strictly_previous_bbo,validation,2026-02-09,ethusdt,sell,below_bid,3902522,0.677628001080726
same_timestamp_allowed,validation,2026-02-09,ethusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-09,ethusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-09,ethusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-09,ethusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-10,ethusdt,buy,above_ask,3065885,0.631531581265261
strictly_previous_bbo,validation,2026-02-10,ethusdt,buy,above_ask,3077140,0.6338499617482669
same_timestamp_allowed,validation,2026-02-10,ethusdt,buy,at_ask,1664244,0.34281215535847664
strictly_previous_bbo,validation,2026-02-10,ethusdt,buy,at_ask,1649066,0.33968568899054563
same_timestamp_allowed,validation,2026-02-10,ethusdt,buy,inside_spread,19080,0.0039302265318305095
strictly_previous_bbo,validation,2026-02-10,ethusdt,buy,inside_spread,19267,0.003968746047629896
same_timestamp_allowed,validation,2026-02-10,ethusdt,buy,at_bid,5839,0.0012027564318321982
strictly_previous_bbo,validation,2026-02-10,ethusdt,buy,at_bid,5948,0.0012252089838222153
same_timestamp_allowed,validation,2026-02-10,ethusdt,buy,below_bid,99634,0.02052328041259963
strictly_previous_bbo,validation,2026-02-10,ethusdt,buy,below_bid,103261,0.021270394229735336
same_timestamp_allowed,validation,2026-02-10,ethusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-10,ethusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-10,ethusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-10,ethusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-10,ethusdt,sell,above_ask,98754,0.01995922621567986
strictly_previous_bbo,validation,2026-02-10,ethusdt,sell,above_ask,101909,0.020596885031631314
same_timestamp_allowed,validation,2026-02-10,ethusdt,sell,at_ask,6060,0.0012247899919701475
strictly_previous_bbo,validation,2026-02-10,ethusdt,sell,at_ask,6123,0.0012375229572332035
same_timestamp_allowed,validation,2026-02-10,ethusdt,sell,inside_spread,17473,0.0035314778101805918
strictly_previous_bbo,validation,2026-02-10,ethusdt,sell,inside_spread,17576,0.00355229519783289
same_timestamp_allowed,validation,2026-02-10,ethusdt,sell,at_bid,1573760,0.31807351448233323
strictly_previous_bbo,validation,2026-02-10,ethusdt,sell,at_bid,1559716,0.31523507378147037
same_timestamp_allowed,validation,2026-02-10,ethusdt,sell,below_bid,3251740,0.6572109914998362
strictly_previous_bbo,validation,2026-02-10,ethusdt,sell,below_bid,3262463,0.6593782230318322
same_timestamp_allowed,validation,2026-02-10,ethusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-10,ethusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-10,ethusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-10,ethusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-11,ethusdt,buy,above_ask,4266106,0.674033131713008
strictly_previous_bbo,validation,2026-02-11,ethusdt,buy,above_ask,4281531,0.6764702397118888
same_timestamp_allowed,validation,2026-02-11,ethusdt,buy,at_ask,1881050,0.29720077804179124
strictly_previous_bbo,validation,2026-02-11,ethusdt,buy,at_ask,1860503,0.2939544079897327
same_timestamp_allowed,validation,2026-02-11,ethusdt,buy,inside_spread,24732,0.0039075886566170915
strictly_previous_bbo,validation,2026-02-11,ethusdt,buy,inside_spread,24990,0.003948351954102423
same_timestamp_allowed,validation,2026-02-11,ethusdt,buy,at_bid,8865,0.0014006458612692268
strictly_previous_bbo,validation,2026-02-11,ethusdt,buy,at_bid,8999,0.0014218174963972672
same_timestamp_allowed,validation,2026-02-11,ethusdt,buy,below_bid,148470,0.023457855727314396
strictly_previous_bbo,validation,2026-02-11,ethusdt,buy,below_bid,153200,0.0242051828478788
same_timestamp_allowed,validation,2026-02-11,ethusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-11,ethusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-11,ethusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-11,ethusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-11,ethusdt,sell,above_ask,146288,0.023180965012569932
strictly_previous_bbo,validation,2026-02-11,ethusdt,sell,above_ask,150803,0.023896417114121344
same_timestamp_allowed,validation,2026-02-11,ethusdt,sell,at_ask,9391,0.0014881086789965288
strictly_previous_bbo,validation,2026-02-11,ethusdt,sell,at_ask,9568,0.001516156302911169
same_timestamp_allowed,validation,2026-02-11,ethusdt,sell,inside_spread,24568,0.0038930735838128764
strictly_previous_bbo,validation,2026-02-11,ethusdt,sell,inside_spread,24901,0.0039458411474488945
same_timestamp_allowed,validation,2026-02-11,ethusdt,sell,at_bid,1813991,0.2874471036866779
strictly_previous_bbo,validation,2026-02-11,ethusdt,sell,at_bid,1792676,0.28406950423051663
same_timestamp_allowed,validation,2026-02-11,ethusdt,sell,below_bid,4316457,0.6839907490379428
strictly_previous_bbo,validation,2026-02-11,ethusdt,sell,below_bid,4332747,0.686572081205002
same_timestamp_allowed,validation,2026-02-11,ethusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-11,ethusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-11,ethusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-11,ethusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-12,ethusdt,buy,above_ask,3487696,0.6743431445149739
strictly_previous_bbo,validation,2026-02-12,ethusdt,buy,above_ask,3500869,0.6768901331982468
same_timestamp_allowed,validation,2026-02-12,ethusdt,buy,at_ask,1569809,0.3035212751764795
strictly_previous_bbo,validation,2026-02-12,ethusdt,buy,at_ask,1553459,0.30036001616399105
same_timestamp_allowed,validation,2026-02-12,ethusdt,buy,inside_spread,12307,0.002379548297657188
strictly_previous_bbo,validation,2026-02-12,ethusdt,buy,inside_spread,12394,0.002396369675888778
same_timestamp_allowed,validation,2026-02-12,ethusdt,buy,at_bid,6150,0.001189097426715829
strictly_previous_bbo,validation,2026-02-12,ethusdt,buy,at_bid,6252,0.0012088190425735548
same_timestamp_allowed,validation,2026-02-12,ethusdt,buy,below_bid,96028,0.018566934584173595
strictly_previous_bbo,validation,2026-02-12,ethusdt,buy,below_bid,99016,0.01914466191929992
same_timestamp_allowed,validation,2026-02-12,ethusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-12,ethusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-12,ethusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-12,ethusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-12,ethusdt,sell,above_ask,93938,0.018158660274465662
strictly_previous_bbo,validation,2026-02-12,ethusdt,sell,above_ask,97067,0.018763510792879967
same_timestamp_allowed,validation,2026-02-12,ethusdt,sell,at_ask,5371,0.0010382397361467677
strictly_previous_bbo,validation,2026-02-12,ethusdt,sell,at_ask,5427,0.0010490648013532877
same_timestamp_allowed,validation,2026-02-12,ethusdt,sell,inside_spread,12781,0.0024706278286523624
strictly_previous_bbo,validation,2026-02-12,ethusdt,sell,inside_spread,12803,0.0024748805328406384
same_timestamp_allowed,validation,2026-02-12,ethusdt,sell,at_bid,1566377,0.30278809219630715
strictly_previous_bbo,validation,2026-02-12,ethusdt,sell,at_bid,1550312,0.2996826516151867
same_timestamp_allowed,validation,2026-02-12,ethusdt,sell,below_bid,3494712,0.6755443799644281
strictly_previous_bbo,validation,2026-02-12,ethusdt,sell,below_bid,3507570,0.6780298922577394
same_timestamp_allowed,validation,2026-02-12,ethusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-12,ethusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-12,ethusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-12,ethusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-13,ethusdt,buy,above_ask,2799426,0.6464074887807987
strictly_previous_bbo,validation,2026-02-13,ethusdt,buy,above_ask,2810509,0.6489666327617997
same_timestamp_allowed,validation,2026-02-13,ethusdt,buy,at_ask,1429387,0.33005568326003953
strictly_previous_bbo,validation,2026-02-13,ethusdt,buy,at_ask,1415438,0.3268347593774281
same_timestamp_allowed,validation,2026-02-13,ethusdt,buy,inside_spread,13459,0.0031077793774512237
strictly_previous_bbo,validation,2026-02-13,ethusdt,buy,inside_spread,13615,0.0031438008933797764
same_timestamp_allowed,validation,2026-02-13,ethusdt,buy,at_bid,5405,0.001248053164062996
strictly_previous_bbo,validation,2026-02-13,ethusdt,buy,at_bid,5509,0.0012720675080153646
same_timestamp_allowed,validation,2026-02-13,ethusdt,buy,below_bid,83068,0.01918099541764754
strictly_previous_bbo,validation,2026-02-13,ethusdt,buy,below_bid,85674,0.019782739459377082
same_timestamp_allowed,validation,2026-02-13,ethusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-13,ethusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-13,ethusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-13,ethusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-13,ethusdt,sell,above_ask,84497,0.0198859377423317
strictly_previous_bbo,validation,2026-02-13,ethusdt,sell,above_ask,86813,0.02043099652324984
same_timestamp_allowed,validation,2026-02-13,ethusdt,sell,at_ask,5308,0.0012492107120524593
strictly_previous_bbo,validation,2026-02-13,ethusdt,sell,at_ask,5407,0.001272509856832639
same_timestamp_allowed,validation,2026-02-13,ethusdt,sell,inside_spread,13206,0.003107964706737901
strictly_previous_bbo,validation,2026-02-13,ethusdt,sell,inside_spread,13212,0.0031093767761185176
same_timestamp_allowed,validation,2026-02-13,ethusdt,sell,at_bid,1428371,0.3361598255435349
strictly_previous_bbo,validation,2026-02-13,ethusdt,sell,at_bid,1415857,0.3332147195053615
same_timestamp_allowed,validation,2026-02-13,ethusdt,sell,below_bid,2717701,0.639597061295343
strictly_previous_bbo,validation,2026-02-13,ethusdt,sell,below_bid,2727794,0.6419723973384375
same_timestamp_allowed,validation,2026-02-13,ethusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-13,ethusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-13,ethusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-13,ethusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-14,ethusdt,buy,above_ask,1293110,0.5944729294172868
strictly_previous_bbo,validation,2026-02-14,ethusdt,buy,above_ask,1297239,0.5963711273475201
same_timestamp_allowed,validation,2026-02-14,ethusdt,buy,at_ask,843898,0.3879596601908496
strictly_previous_bbo,validation,2026-02-14,ethusdt,buy,at_ask,838678,0.38555990402814244
same_timestamp_allowed,validation,2026-02-14,ethusdt,buy,inside_spread,5400,0.0024825063752142887
strictly_previous_bbo,validation,2026-02-14,ethusdt,buy,inside_spread,5400,0.0024825063752142887
same_timestamp_allowed,validation,2026-02-14,ethusdt,buy,at_bid,2035,0.0009355371247335328
strictly_previous_bbo,validation,2026-02-14,ethusdt,buy,at_bid,2089,0.0009603621884856757
same_timestamp_allowed,validation,2026-02-14,ethusdt,buy,below_bid,30778,0.01414936689191581
strictly_previous_bbo,validation,2026-02-14,ethusdt,buy,below_bid,31815,0.014626100060637517
same_timestamp_allowed,validation,2026-02-14,ethusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-14,ethusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-14,ethusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-14,ethusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-14,ethusdt,sell,above_ask,34676,0.01633054423059806
strictly_previous_bbo,validation,2026-02-14,ethusdt,sell,above_ask,35625,0.016777472552054903
same_timestamp_allowed,validation,2026-02-14,ethusdt,sell,at_ask,2109,0.0009932263750816505
strictly_previous_bbo,validation,2026-02-14,ethusdt,sell,at_ask,2129,0.0010026453070406988
same_timestamp_allowed,validation,2026-02-14,ethusdt,sell,inside_spread,5325,0.002507790634096628
strictly_previous_bbo,validation,2026-02-14,ethusdt,sell,inside_spread,5384,0.0025355764833758206
same_timestamp_allowed,validation,2026-02-14,ethusdt,sell,at_bid,809723,0.3813362921338261
strictly_previous_bbo,validation,2026-02-14,ethusdt,sell,at_bid,804658,0.37895094761519704
same_timestamp_allowed,validation,2026-02-14,ethusdt,sell,below_bid,1271550,0.5988321466263976
strictly_previous_bbo,validation,2026-02-14,ethusdt,sell,below_bid,1275587,0.6007333580423315
same_timestamp_allowed,validation,2026-02-14,ethusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-14,ethusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-14,ethusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-14,ethusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-15,ethusdt,buy,above_ask,2608569,0.635207769662734
strictly_previous_bbo,validation,2026-02-15,ethusdt,buy,above_ask,2617195,0.6373082708268246
same_timestamp_allowed,validation,2026-02-15,ethusdt,buy,at_ask,1387429,0.3378502468807217
strictly_previous_bbo,validation,2026-02-15,ethusdt,buy,at_ask,1375879,0.335037727932745
same_timestamp_allowed,validation,2026-02-15,ethusdt,buy,inside_spread,19155,0.004664398307228855
strictly_previous_bbo,validation,2026-02-15,ethusdt,buy,inside_spread,19352,0.004712369409631574
same_timestamp_allowed,validation,2026-02-15,ethusdt,buy,at_bid,5821,0.0014174608481534413
strictly_previous_bbo,validation,2026-02-15,ethusdt,buy,at_bid,5928,0.0014435162184940045
same_timestamp_allowed,validation,2026-02-15,ethusdt,buy,below_bid,85665,0.020860124301162093
strictly_previous_bbo,validation,2026-02-15,ethusdt,buy,below_bid,88285,0.021498115612304854
same_timestamp_allowed,validation,2026-02-15,ethusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-15,ethusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-15,ethusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-15,ethusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-15,ethusdt,sell,above_ask,86997,0.020552357755652388
strictly_previous_bbo,validation,2026-02-15,ethusdt,sell,above_ask,89782,0.02121029212522251
same_timestamp_allowed,validation,2026-02-15,ethusdt,sell,at_ask,6295,0.0014871442931576008
strictly_previous_bbo,validation,2026-02-15,ethusdt,sell,at_ask,6400,0.0015119497182221834
same_timestamp_allowed,validation,2026-02-15,ethusdt,sell,inside_spread,20989,0.0049584863493383445
strictly_previous_bbo,validation,2026-02-15,ethusdt,sell,inside_spread,21116,0.004988489101559316
same_timestamp_allowed,validation,2026-02-15,ethusdt,sell,at_bid,1318628,0.31151550516248144
strictly_previous_bbo,validation,2026-02-15,ethusdt,sell,at_bid,1306868,0.3087372975552482
same_timestamp_allowed,validation,2026-02-15,ethusdt,sell,below_bid,2800036,0.6614865064393702
strictly_previous_bbo,validation,2026-02-15,ethusdt,sell,below_bid,2808779,0.6635519714997478
same_timestamp_allowed,validation,2026-02-15,ethusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-15,ethusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-15,ethusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-15,ethusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-16,ethusdt,buy,above_ask,2463244,0.6572048854060807
strictly_previous_bbo,validation,2026-02-16,ethusdt,buy,above_ask,2471695,0.6594596512703502
same_timestamp_allowed,validation,2026-02-16,ethusdt,buy,at_ask,1200464,0.32028934427694744
strictly_previous_bbo,validation,2026-02-16,ethusdt,buy,at_ask,1190172,0.31754339110275953
same_timestamp_allowed,validation,2026-02-16,ethusdt,buy,inside_spread,11606,0.00309653444807862
strictly_previous_bbo,validation,2026-02-16,ethusdt,buy,inside_spread,11636,0.003104538586751923
same_timestamp_allowed,validation,2026-02-16,ethusdt,buy,at_bid,4287,0.0011437914164150477
strictly_previous_bbo,validation,2026-02-16,ethusdt,buy,at_bid,4338,0.0011573984521596635
same_timestamp_allowed,validation,2026-02-16,ethusdt,buy,below_bid,68460,0.018265444452478227
strictly_previous_bbo,validation,2026-02-16,ethusdt,buy,below_bid,70220,0.01873502058797869
same_timestamp_allowed,validation,2026-02-16,ethusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-16,ethusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-16,ethusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-16,ethusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-16,ethusdt,sell,above_ask,59699,0.016256901469817345
strictly_previous_bbo,validation,2026-02-16,ethusdt,sell,above_ask,61773,0.016821681678001757
same_timestamp_allowed,validation,2026-02-16,ethusdt,sell,at_ask,4382,0.0011932820020559743
strictly_previous_bbo,validation,2026-02-16,ethusdt,sell,at_ask,4450,0.001211799385930873
same_timestamp_allowed,validation,2026-02-16,ethusdt,sell,inside_spread,10992,0.0029932806404836306
strictly_previous_bbo,validation,2026-02-16,ethusdt,sell,inside_spread,11080,0.0030172443137334993
same_timestamp_allowed,validation,2026-02-16,ethusdt,sell,at_bid,1142159,0.31102642131133035
strictly_previous_bbo,validation,2026-02-16,ethusdt,sell,at_bid,1132081,0.3082820360952828
same_timestamp_allowed,validation,2026-02-16,ethusdt,sell,below_bid,2454993,0.6685301145763127
strictly_previous_bbo,validation,2026-02-16,ethusdt,sell,below_bid,2462841,0.670667238527051
same_timestamp_allowed,validation,2026-02-16,ethusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-16,ethusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-16,ethusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-16,ethusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-17,ethusdt,buy,above_ask,2603258,0.6570300038362913
strictly_previous_bbo,validation,2026-02-17,ethusdt,buy,above_ask,2612400,0.6593373311527045
same_timestamp_allowed,validation,2026-02-17,ethusdt,buy,at_ask,1267814,0.31998051567831687
strictly_previous_bbo,validation,2026-02-17,ethusdt,buy,at_ask,1256040,0.31700890423405415
same_timestamp_allowed,validation,2026-02-17,ethusdt,buy,inside_spread,12217,0.003083419145112767
strictly_previous_bbo,validation,2026-02-17,ethusdt,buy,inside_spread,12305,0.0031056292527308336
same_timestamp_allowed,validation,2026-02-17,ethusdt,buy,at_bid,4832,0.0012195368183011287
strictly_previous_bbo,validation,2026-02-17,ethusdt,buy,at_bid,4936,0.0012457851273042987
same_timestamp_allowed,validation,2026-02-17,ethusdt,buy,below_bid,74039,0.018686524521977912
strictly_previous_bbo,validation,2026-02-17,ethusdt,buy,below_bid,76479,0.01930235023320613
same_timestamp_allowed,validation,2026-02-17,ethusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-17,ethusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-17,ethusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-17,ethusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-17,ethusdt,sell,above_ask,73434,0.018535537553053604
strictly_previous_bbo,validation,2026-02-17,ethusdt,sell,above_ask,75532,0.019065095493330676
same_timestamp_allowed,validation,2026-02-17,ethusdt,sell,at_ask,4700,0.0011863309434233724
strictly_previous_bbo,validation,2026-02-17,ethusdt,sell,at_ask,4771,0.0012042521129942362
same_timestamp_allowed,validation,2026-02-17,ethusdt,sell,inside_spread,11660,0.002943110383046069
strictly_previous_bbo,validation,2026-02-17,ethusdt,sell,inside_spread,11787,0.0029751665596024026
same_timestamp_allowed,validation,2026-02-17,ethusdt,sell,at_bid,1237179,0.3122773894156563
strictly_previous_bbo,validation,2026-02-17,ethusdt,sell,at_bid,1225892,0.309428428275567
same_timestamp_allowed,validation,2026-02-17,ethusdt,sell,below_bid,2634822,0.6650576317048207
strictly_previous_bbo,validation,2026-02-17,ethusdt,sell,below_bid,2643813,0.6673270575585056
same_timestamp_allowed,validation,2026-02-17,ethusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-17,ethusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-17,ethusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-17,ethusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-18,ethusdt,buy,above_ask,2409927,0.6462909019329779
strictly_previous_bbo,validation,2026-02-18,ethusdt,buy,above_ask,2419018,0.6487289137854002
same_timestamp_allowed,validation,2026-02-18,ethusdt,buy,at_ask,1233514,0.33080208471333583
strictly_previous_bbo,validation,2026-02-18,ethusdt,buy,at_ask,1222531,0.3278566789081268
same_timestamp_allowed,validation,2026-02-18,ethusdt,buy,inside_spread,13132,0.003521721663844534
strictly_previous_bbo,validation,2026-02-18,ethusdt,buy,inside_spread,13229,0.0035477349901766172
same_timestamp_allowed,validation,2026-02-18,ethusdt,buy,at_bid,4707,0.0012623167736609976
strictly_previous_bbo,validation,2026-02-18,ethusdt,buy,at_bid,4769,0.0012789438482237725
same_timestamp_allowed,validation,2026-02-18,ethusdt,buy,below_bid,67578,0.01812297491618077
strictly_previous_bbo,validation,2026-02-18,ethusdt,buy,below_bid,69311,0.01858772846807253
same_timestamp_allowed,validation,2026-02-18,ethusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-18,ethusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-18,ethusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-18,ethusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-18,ethusdt,sell,above_ask,63877,0.017383014951782183
strictly_previous_bbo,validation,2026-02-18,ethusdt,sell,above_ask,65889,0.017930545770120328
same_timestamp_allowed,validation,2026-02-18,ethusdt,sell,at_ask,3957,0.0010768287515725864
strictly_previous_bbo,validation,2026-02-18,ethusdt,sell,at_ask,4031,0.001096966564970709
same_timestamp_allowed,validation,2026-02-18,ethusdt,sell,inside_spread,12235,0.0033295425260274434
strictly_previous_bbo,validation,2026-02-18,ethusdt,sell,inside_spread,12395,0.0033730837441855468
same_timestamp_allowed,validation,2026-02-18,ethusdt,sell,at_bid,1185653,0.3226548495800586
strictly_previous_bbo,validation,2026-02-18,ethusdt,sell,at_bid,1174836,0.3197111910999573
same_timestamp_allowed,validation,2026-02-18,ethusdt,sell,below_bid,2408957,0.6555557641905593
strictly_previous_bbo,validation,2026-02-18,ethusdt,sell,below_bid,2417528,0.6578882128207661
same_timestamp_allowed,validation,2026-02-18,ethusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-18,ethusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,validation,2026-02-18,ethusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,validation,2026-02-18,ethusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,validation,2026-02-19,ethusdt,buy,above_ask,2276251,0.6468603168811358
strictly_previous_bbo,validation,2026-02-19,ethusdt,buy,above_ask,2284802,0.6492903224339727
same_timestamp_allowed,validation,2026-02-19,ethusdt,buy,at_ask,1171725,0.33297839508804117
strictly_previous_bbo,validation,2026-02-19,ethusdt,buy,at_ask,1161306,0.33001754514592824
same_timestamp_allowed,validation,2026-02-19,ethusdt,buy,inside_spread,9230,0.0026229623731358637
strictly_previous_bbo,validation,2026-02-19,ethusdt,buy,inside_spread,9311,0.0026459807861612165
same_timestamp_allowed,validation,2026-02-19,ethusdt,buy,at_bid,3835,0.0010898223944719434
strictly_previous_bbo,validation,2026-02-19,ethusdt,buy,at_bid,3900,0.0011082939604799425
same_timestamp_allowed,validation,2026-02-19,ethusdt,buy,below_bid,57881,0.01644850326321527
strictly_previous_bbo,validation,2026-02-19,ethusdt,buy,below_bid,59603,0.01693785767345795
same_timestamp_allowed,validation,2026-02-19,ethusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,validation,2026-02-19,ethusdt,buy,outside_or_ambiguous,0,0.0
