strategy,rows,final_pnl,pnl_volatility,max_drawdown,turnover,fill_count,buy_fills,sell_fills,final_inventory,max_abs_inventory,avg_abs_inventory,avg_quoted_spread_ticks,gamma,k,tau_seconds,max_inventory,quote_refresh_seconds,score
avellaneda_stoikov_mid,172790,-326.9614344000022,0.05495305625361405,329.04264415000165,1717232.621619398,21519,10761,10758,8328.0,59974.0,29169.81243706233,41.007601345588284,1e-6,0.05,30.0,50000.0,0.1,-359.86861579624605
avellaneda_stoikov_mid,172790,-326.97743440000227,0.054952044785778593,329.0586441500017,1717232.637619398,21519,10761,10758,8328.0,59974.0,29170.581451472885,41.007594781232086,1e-6,0.05,30.0,50000.0,0.25,-359.8862158731476
avellaneda_stoikov_mid,172790,-327.2660524500027,0.033707604297970546,328.1751571000025,1786383.2791452853,22401,11188,11213,6587.0,105767.0,17223.220331037675,42.55602949347162,0.0001,0.05,30.0,100000.0,0.1,-360.08529048203604
avellaneda_stoikov_mid,172790,-327.2960792500028,0.033708238405290136,328.20518390000257,1786549.5431720852,22403,11189,11214,6587.0,105767.0,17223.45182591585,42.55602949347162,0.0001,0.05,30.0,100000.0,0.25,-360.1183199851856
avellaneda_stoikov_mid,172790,-327.5385412500059,0.043063963153633734,327.7650703500059,1822667.0360777117,23046,11514,11532,-7201.0,59924.0,23976.096041437584,6.190998625101715,0.00001,0.5,180.0,50000.0,5.0,-360.3174458946106
avellaneda_stoikov_mid,172790,-327.71683950000335,0.053964478623612894,327.8897835000033,1843885.6764338883,23271,11635,11636,1160.0,109198.0,29463.977087794432,7.6624072231999385,0.0001,0.5,30.0,100000.0,5.0,-360.50876424771246
avellaneda_stoikov_mid,172790,-329.39331275000114,0.05355715346493037,331.324091800001,1737526.760525395,21788,10893,10895,1907.0,59988.0,28867.059679379592,41.07735344198492,1e-6,0.05,180.0,50000.0,0.1,-362.52860863596914
avellaneda_stoikov_mid,172790,-329.4073194500011,0.05355807678393818,331.33809850000097,1737693.0585320953,21790,10894,10896,1907.0,59988.0,28867.349047977314,41.07734668504554,1e-6,0.05,180.0,50000.0,0.25,-362.544016034906
avellaneda_stoikov_mid,172790,-329.7485224000025,0.05492243990559913,331.74176555000196,1717624.701213898,21523,10762,10761,6702.0,59974.0,29241.965044273395,41.01205764207626,1e-6,0.05,60.0,50000.0,0.1,-362.9256231515071
avellaneda_stoikov_mid,172790,-329.7645224000028,0.05492142784671813,331.75776555000226,1717624.717213898,21523,10762,10761,6702.0,59974.0,29242.734058683953,41.01205123308599,1e-6,0.05,60.0,50000.0,0.25,-362.9432232284089
avellaneda_stoikov_mid,172790,-330.4670376999974,0.02656397985869212,330.7937435999974,1755766.2945722844,22102,11041,11061,4420.0,77704.0,13154.284686613808,44.08088359418333,0.0001,0.05,60.0,100000.0,0.5,-363.5477274884658
avellaneda_stoikov_mid,172790,-330.63995130000075,0.031626254186072116,331.5466073500005,1776091.8098838911,22276,11126,11150,5376.0,59901.0,16332.75759592569,42.5614099158268,0.0001,0.05,30.0,50000.0,0.1,-363.7962453107604
avellaneda_stoikov_mid,172790,-330.66897810000063,0.03162685511519393,331.5756341500004,1776258.076910691,22278,11127,11151,5376.0,59901.0,16332.989090803865,42.56142169654059,0.0001,0.05,30.0,50000.0,0.25,-363.82817481390975
avellaneda_stoikov_mid,172790,-331.1161052499997,0.06182487379854448,331.3300651499997,1785586.1288840869,22542,11267,11275,-1589.0,109846.0,33272.40857688524,10.115441037289418,0.00001,0.25,180.0,100000.0,5.0,-364.25243900585735
avellaneda_stoikov_mid,172790,-331.34125185000346,0.027059586738336246,331.6966191500034,1751839.8194655038,22059,11022,11037,2979.0,59555.0,13014.272619943284,44.09034771964271,0.0001,0.05,60.0,50000.0,0.5,-364.5122151922658
avellaneda_stoikov_mid,172790,-331.6893968500018,0.020401565973973714,331.7702545500018,1865113.9338335837,23515,11765,11750,2653.0,59657.0,10300.981833439435,37.10990480048613,0.0001,0.075,180.0,50000.0,2.0,-364.8674524031853
avellaneda_stoikov_mid,172790,-331.93069895000224,0.020521297448681967,332.01155665000226,1865351.392691483,23517,11765,11752,2653.0,81324.0,10341.129695005498,37.10653232197441,0.0001,0.075,180.0,100000.0,2.0,-365.13288872797193
avellaneda_stoikov_mid,172790,-332.31223665000795,0.04776376205078536,332.7666911500079,1819566.0887138087,23040,11512,11528,-7755.0,59878.0,26740.244730597835,5.366997504208022,0.00001,0.5,60.0,50000.0,5.0,-365.5915797894818
avellaneda_stoikov_mid,172790,-332.93762970000006,0.03766974618663299,334.63175284999977,1795740.166495796,22511,11250,11261,11070.0,59981.0,19582.12952717171,41.97527371437189,0.00001,0.05,180.0,50000.0,0.1,-366.40276319795277
avellaneda_stoikov_mid,172790,-332.9179060500023,0.04263089337265103,334.85310995000214,1817820.1625657994,22788,11390,11398,12021.0,108234.0,22310.733190578158,41.96091169345959,0.00001,0.05,180.0,100000.0,0.1,-366.40544811832154
avellaneda_stoikov_mid,172790,-332.96764980000006,0.03767059777279618,334.6617729499998,1795906.434515896,22513,11251,11262,11070.0,59981.0,19582.36102204989,41.97526164982657,0.00001,0.05,180.0,50000.0,0.25,-366.43578533110224
avellaneda_stoikov_mid,172790,-332.9479194500022,0.0426317503402402,334.88312335000205,1817986.4325791993,22790,11391,11399,12021.0,108234.0,22310.964685456333,41.96093487407133,0.00001,0.05,180.0,100000.0,0.25,-366.43846288147097
avellaneda_stoikov_mid,172790,-334.00057949999945,0.04391341141500608,334.1311450999994,1860935.5619143054,23531,11751,11780,7016.0,59967.0,24077.707182128597,4.488018201696067,0.00001,1.0,180.0,50000.0,5.0,-367.4161017807176
avellaneda_stoikov_mid,172790,-332.4983760500074,0.10304100701458288,349.93582800000485,1788040.7472826964,22410,11211,11199,51491.0,109994.0,55320.180317147984,41.00857291415672,1e-6,0.05,30.0,100000.0,0.1,-367.49749086803956
avellaneda_stoikov_mid,172790,-332.7753760500074,0.10303945929808239,350.2128280000049,1788041.0242826964,22410,11211,11199,51491.0,109994.0,55323.571404595175,41.0085603408918,1e-6,0.05,30.0,100000.0,0.25,-367.8021912071484
avellaneda_stoikov_mid,172790,-334.5966065500027,0.04921776360457695,335.2388176500029,1813972.9456700014,22976,11485,11491,-4229.0,59931.0,27650.77497540367,5.173055988702227,0.00001,0.5,30.0,50000.0,5.0,-368.12325339250054
avellaneda_stoikov_mid,172790,-334.53627330000086,0.05205253698743704,336.44349460000046,1751769.2338514924,21968,10979,10989,9244.0,59991.0,28231.65940158574,41.142053502231484,0.00001,0.05,30.0,50000.0,0.25,-368.1834459259411
avellaneda_stoikov_mid,172790,-334.6679994000009,0.03443103021518411,335.29251210000086,1816104.3089121904,22874,11430,11444,308.0,59993.0,17008.23118236009,42.53245625915756,0.0001,0.05,30.0,50000.0,0.5,-368.19895143311925
avellaneda_stoikov_mid,172790,-334.6292733000005,0.05205790787733125,336.5364946000001,1751769.3348514927,21968,10979,10989,9244.0,59991.0,28232.16429191504,41.142053502231484,0.00001,0.05,30.0,50000.0,0.1,-368.28574597642967
avellaneda_stoikov_mid,172790,-334.5509953999946,0.08500344664849896,337.5416807499947,1859032.1819615886,23420,11716,11704,12148.0,109963.0,45042.16490537647,41.16153239791897,0.00001,0.05,30.0,100000.0,0.5,-368.3096676914846
avellaneda_stoikov_mid,172790,-334.66510454998996,0.09343350482431305,341.8824520499913,1846870.6481429893,23270,11639,11631,13135.0,109992.0,50540.89790497135,41.09105786014991,1e-6,0.05,180.0,100000.0,0.5,-368.8584038447796
avellaneda_stoikov_mid,172790,-335.1278299499925,0.0888351077312573,338.4774288499924,1783826.4122891016,22572,11279,11293,28329.0,109990.0,47723.890607095316,9.087822190898107,1e-6,0.25,180.0,100000.0,5.0,-368.9803452240524
avellaneda_stoikov_mid,172790,-334.2572521000053,0.1011322082152219,351.9862237500026,1798133.1711287969,22539,11275,11264,53666.0,109992.0,54878.56906070953,41.0248131124356,1e-6,0.05,60.0,100000.0,0.25,-369.46136233191163
avellaneda_stoikov_mid,172790,-336.1244630000008,0.04984838474199751,336.5038580000005,1811791.519254703,22943,11466,11477,-9050.0,59951.0,27739.195155969675,5.113976779225383,1e-6,0.5,180.0,50000.0,5.0,-369.77762271951644
avellaneda_stoikov_mid,172790,-334.5902521000054,0.1011406645395828,352.31922375000266,1798133.5061287968,22539,11275,11264,53666.0,109992.0,54880.65227154349,41.0248131124356,1e-6,0.05,60.0,100000.0,0.1,-369.82766254023284
avellaneda_stoikov_mid,172790,-336.71168944999613,0.055617266858050254,337.88578754999605,1759230.5258862916,22170,11088,11082,19191.0,59973.0,28158.26748654436,41.07166510816911,1e-6,0.05,180.0,50000.0,0.5,-370.5030840317444
avellaneda_stoikov_mid,172790,-337.0663812000005,0.03697368850268156,337.7374291000003,1829237.6726517912,23034,11506,11528,1512.0,109168.0,18168.58596562301,42.5213383510423,0.0001,0.05,30.0,100000.0,0.5,-370.84194096859704
avellaneda_stoikov_mid,172790,-337.5105336499903,0.09593522035864685,341.1635829499895,1778912.8676075984,22509,11251,11258,36073.0,109888.0,49878.21770935818,9.029279393173198,1e-6,0.25,30.0,100000.0,5.0,-371.6318797667602
avellaneda_stoikov_mid,172790,-337.9526250500043,0.048418486745880826,339.5067035500041,1774603.3803947892,22246,11122,11124,14745.0,59994.0,26165.292777359802,41.32743836393646,0.00001,0.05,60.0,50000.0,0.25,-371.90591193428247
avellaneda_stoikov_mid,172790,-338.00161835000443,0.048420874336409916,339.5556968500042,1774603.443388089,22246,11122,11124,14745.0,59994.0,26165.269951964812,41.32740190579346,0.00001,0.05,60.0,50000.0,0.1,-371.95980456200004
avellaneda_stoikov_mid,172790,-338.09705855000067,0.05716296999061636,339.2987101500006,1742555.801657493,21944,10975,10969,15109.0,59991.0,28676.18646912437,41.00757629600148,1e-6,0.05,30.0,50000.0,0.5,-372.02979718364764
avellaneda_stoikov_mid,172790,-338.2340058500047,0.05519379202359577,338.4417393500047,1868281.580801301,23586,11785,11801,-5685.0,109856.0,30530.099953701025,6.326152944935563,0.0001,1.0,30.0,100000.0,5.0,-372.0812327950005
avellaneda_stoikov_mid,172790,-338.34328434999844,0.051345233120920354,339.05241884999816,1811041.692292707,22927,11457,11470,-2955.0,59918.0,28278.80775507842,5.069434185256315,1e-6,0.5,30.0,50000.0,5.0,-372.2513541157738
avellaneda_stoikov_mid,172790,-338.33972694999954,0.056975121260474326,339.54402454999945,1742906.5865066948,21953,10978,10975,14717.0,59991.0,28627.9773829504,41.01229973866606,1e-6,0.05,60.0,50000.0,0.5,-372.2969922027378
avellaneda_stoikov_mid,172790,-338.44836544999845,0.05132733753168817,339.15749994999817,1811214.8792116058,22931,11459,11472,-2955.0,59918.0,28264.925713293593,5.072618766249113,1e-6,0.5,60.0,50000.0,5.0,-372.3669419375696
avellaneda_stoikov_mid,172790,-337.28446255000347,0.09187161283217772,352.55440760000073,1820741.0170984918,22833,11420,11413,47085.0,109997.0,50254.52638462874,41.10095612700533,1e-6,0.05,180.0,100000.0,0.1,-372.544928762642
avellaneda_stoikov_mid,172790,-338.7520145999904,0.09461753491982736,342.37384819998965,1779652.9620086013,22515,11252,11263,35496.0,109888.0,49536.49360495399,9.040777631712004,1e-6,0.25,60.0,100000.0,5.0,-372.99435306934987
avellaneda_stoikov_mid,172790,-339.4430797500005,0.051427688136204054,340.63362935000026,1797723.5879358998,22648,11329,11319,24013.0,59916.0,25726.34989872099,41.31293108057531,0.00001,0.05,60.0,50000.0,0.5,-373.5090153199904
avellaneda_stoikov_mid,172790,-339.375425850002,0.06900306073287475,343.8659619500008,1845869.8848757893,23138,11569,11569,18573.0,109874.0,36879.37172290063,41.332346883212196,0.00001,0.05,60.0,100000.0,0.25,-373.76570998217437
avellaneda_stoikov_mid,172790,-339.42441915000234,0.06900491593568985,343.9149552500011,1845869.9478690892,23138,11569,11569,18573.0,109874.0,36879.360611146476,41.33232320840929,0.00001,0.05,60.0,100000.0,0.1,-373.81960261106354
avellaneda_stoikov_mid,172790,-339.90705374999783,0.04776985240786866,340.97767119999787,1858334.641504593,23408,11705,11703,16515.0,108172.0,22795.525337114417,41.94646026006747,0.00001,0.05,180.0,100000.0,0.5,-374.0071004225313
avellaneda_stoikov_mid,172790,-339.15228910000076,0.08404380300956879,348.7103257499993,1833650.1597644007,22996,11500,11496,25282.0,109877.0,45213.29775449968,41.167994760397335,0.00001,0.05,30.0,100000.0,0.1,-374.0278430047762
avellaneda_stoikov_mid,172790,-339.2792891000007,0.0840477469522984,348.83732574999925,1833650.2727644008,22996,11500,11496,25282.0,109877.0,45215.08310087389,41.16804327523681,0.00001,0.05,30.0,100000.0,0.25,-374.1675431833107
avellaneda_stoikov_mid,172790,-340.359200199997,0.04133539378037124,341.089868899997,1825185.8586183982,22999,11500,11499,17100.0,59939.0,20080.151634932576,41.94781843329561,0.00001,0.05,180.0,50000.0,0.5,-374.4701951051602
avellaneda_stoikov_mid,172790,-339.5936002500034,0.09188476191306888,354.64819830000073,1820125.131108092,22824,11415,11409,43091.0,109997.0,50420.2426529313,41.10173981394946,1e-6,0.05,180.0,100000.0,0.25,-375.06346210426875
avellaneda_stoikov_mid,172790,-341.8454973499985,0.05436668774999937,343.0457169499984,1772064.7838078933,22328,11166,11162,15173.0,59954.0,27375.468204178484,41.13590497047653,0.00001,0.05,30.0,50000.0,0.5,-376.1528065918187
avellaneda_stoikov_mid,172790,-342.06476195000107,0.0732090921172989,343.51562105000113,1875490.4335169876,23628,11819,11809,-4181.0,109948.0,36815.85685514208,41.324953789279114,0.00001,0.05,60.0,100000.0,0.5,-376.42000564068667
avellaneda_stoikov_mid,172790,-342.3605337000013,0.04798616311002281,342.6113087000015,1855447.7138541953,23493,11744,11749,-7250.0,59986.0,26658.07180971121,3.4776323797930613,0.00001,1.0,60.0,50000.0,5.0,-376.62433037718245
avellaneda_stoikov_mid,172790,-342.45897915000256,0.05067895159993134,342.77848485000254,1847028.1131780958,23398,11698,11700,-18627.0,59966.0,27971.845407720353,3.1122168309793863,1e-6,1.0,30.0,50000.0,5.0,-376.7396248195436
avellaneda_stoikov_mid,172790,-342.70206025000294,0.0506563070072174,343.0215659500029,1846858.2320969978,23398,11698,11700,-18627.0,59966.0,27948.524619480293,3.1157982569998146,1e-6,1.0,60.0,50000.0,5.0,-377.00701169746515
avellaneda_stoikov_mid,172790,-343.20450890000006,0.05011263355501891,343.5165799000001,1852051.5531003985,23468,11729,11739,-17810.0,59902.0,27690.019144626425,3.2268470022798694,0.00001,1.0,30.0,50000.0,5.0,-377.5589358919146
avellaneda_stoikov_mid,172790,-343.5033560000053,0.05016399802744568,343.82091000000503,1848549.9551588022,23421,11709,11712,-17060.0,59957.0,27777.010914983504,3.159543895429684,1e-6,1.0,180.0,50000.0,5.0,-377.8882247010973
avellaneda_stoikov_mid,172790,-346.7377139000058,0.06223728085768494,346.9726137000058,1855941.7884049907,23464,11728,11736,-5978.0,109493.0,34383.99170669599,6.56697761687059,0.00001,0.5,180.0,100000.0,5.0,-381.43841366917707
avellaneda_stoikov_mid,172790,-348.96339609999825,0.10394310761420554,349.83293109999823,2106872.2390766004,26617,13291,13326,-68850.0,109988.0,55920.09331558539,27.13048359240069,1e-6,0.075,30.0,100000.0,2.0,-383.9522812193296
avellaneda_stoikov_mid,172790,-348.6332546500033,0.10286312798673906,358.03651870000374,1812495.2404115966,22829,11416,11413,21113.0,109918.0,53982.42996122461,41.00810675650778,1e-6,0.05,30.0,100000.0,0.5,-384.4423047629998
avellaneda_stoikov_mid,172790,-351.76105624999343,0.10247347483353401,352.6350229499934,2105037.435924098,26595,13282,13313,-69337.0,109970.0,55132.8072631518,27.241591613056947,1e-6,0.075,60.0,100000.0,2.0,-387.03007182571906
avellaneda_stoikov_mid,172790,-352.1575561999945,0.09693189593400207,352.81665979999445,2108483.1641531973,26638,13301,13337,-45396.0,109999.0,51236.326552462524,27.6326727618694,1e-6,0.075,180.0,100000.0,2.0,-387.44434581264915
avellaneda_stoikov_mid,172790,-354.06968595000853,0.06423043630095657,354.30399965000885,1887157.6732640911,23834,11899,11935,357.0,109891.0,35240.60071763412,5.072107213507564,0.00001,1.0,180.0,100000.0,5.0,-389.5036099750812
avellaneda_stoikov_mid,172790,-354.58604384999654,0.05489728706235879,354.9332297499966,2026110.7747869105,25599,12783,12816,-11449.0,59986.0,28473.60648764396,27.641979754331214,0.00001,0.075,30.0,50000.0,2.0,-390.082214185645
avellaneda_stoikov_mid,172790,-354.37062160000363,0.10243222622888357,364.76919555000364,1819297.0486188,22922,11463,11459,15252.0,109854.0,54462.18656750969,41.025527540805435,1e-6,0.05,60.0,100000.0,0.5,-390.85298737366077
avellaneda_stoikov_mid,172790,-356.2023545500135,0.07787044567009893,358.3902862500131,1860759.4091889057,23541,11772,11769,22337.0,109979.0,43378.969245905435,5.45359746870271,0.00001,0.5,60.0,100000.0,5.0,-392.04572107193945
avellaneda_stoikov_mid,172790,-359.29283774999635,0.052706659572314525,359.65363424999634,2032828.5136924954,25682,12821,12861,-12615.0,59999.0,27473.54325481799,27.924529605035964,0.00001,0.075,60.0,50000.0,2.0,-395.26094852932147
avellaneda_stoikov_mid,172790,-360.0109357499972,0.0564305195434498,360.3885156499973,2028846.8586268101,25640,12807,12833,-14789.0,59997.0,29634.350587418252,27.062545928770298,1e-6,0.075,30.0,50000.0,2.0,-396.0527507500557
avellaneda_stoikov_mid,172790,-360.10615144999844,0.05623695408658305,360.5174377499985,2028030.488187901,25621,12797,12824,-18493.0,59981.0,29528.071612940563,27.138369522550256,1e-6,0.075,60.0,50000.0,2.0,-396.1608480321596
avellaneda_stoikov_mid,172790,-360.24550524999785,0.03420654228424169,360.4615519499978,2054721.374923311,25998,12995,13003,-3137.0,107224.0,17075.805179697898,30.64315464647657,0.0001,0.075,60.0,100000.0,2.0,-396.2933680255156
avellaneda_stoikov_mid,172790,-360.9659355000008,0.08554642737127024,363.9014523000005,1855856.771593914,23493,11746,11747,36248.0,109526.0,47295.55047167082,5.130703767986115,1e-6,0.5,180.0,100000.0,5.0,-397.360810285048
avellaneda_stoikov_mid,172790,-361.4955200999995,0.047280260124516096,361.7549606999995,2109150.633232395,26678,13318,13360,-7466.0,109170.0,23902.650680016206,29.084747500640862,0.0001,0.075,30.0,100000.0,2.0,-397.6734064350675
avellaneda_stoikov_mid,172790,-361.5889224999986,0.05589432494300455,361.9916092999987,2024089.8194933035,25571,12776,12795,-17548.0,59963.0,28961.420620406272,27.421204486345903,1e-6,0.075,180.0,50000.0,2.0,-397.7909795720605
avellaneda_stoikov_mid,172790,-361.6410707999935,0.08377616019506515,362.16986439999346,2125073.586244397,26871,13423,13448,-31296.0,109949.0,43280.68247583772,27.93825544277465,0.00001,0.075,60.0,100000.0,2.0,-397.8623853082404
avellaneda_stoikov_mid,172790,-361.64056435001265,0.08425598240102466,364.365148650012,1857448.9978402194,23511,11755,11756,32423.0,109993.0,46735.21179466404,5.218264483556944,0.00001,0.5,30.0,100000.0,5.0,-398.0817527361933
avellaneda_stoikov_mid,172790,-361.8643436500048,0.09310170556794584,365.68480525000416,1885363.5011317923,23875,11940,11935,36109.0,109954.0,50344.73929625557,3.1108314580125547,1e-6,1.0,30.0,100000.0,5.0,-398.4378586489349
avellaneda_stoikov_mid,172790,-362.5449858499977,0.09276480717019056,363.19041214999766,2112323.1673895014,26681,13322,13359,-43893.0,109988.0,48284.40627929857,27.783842994903384,0.00001,0.075,30.0,100000.0,2.0,-398.8688555056254
avellaneda_stoikov_mid,172790,-363.4122436500022,0.040790108131717004,363.6059701500021,2071113.1767723884,26186,13078,13108,85.0,59955.0,21061.0848949592,29.066149565653042,0.0001,0.075,30.0,50000.0,2.0,-399.77494677349193
avellaneda_stoikov_mid,172790,-363.44578575000577,0.09199544771380694,367.08555335000517,1885701.1905270945,23880,11944,11936,32769.0,109966.0,50082.58093060941,3.121570020424474,1e-6,1.0,60.0,100000.0,5.0,-400.1593493430994
avellaneda_stoikov_mid,172790,-363.8799773000014,0.032647737466382734,364.0678797000014,2039196.2732674975,25795,12891,12904,-264.0,59829.0,16587.043341628567,30.635410415130576,0.0001,0.075,60.0,50000.0,2.0,-400.2884239743357
avellaneda_stoikov_mid,172790,-365.47750470000517,0.04633304385444188,365.8148039000052,2063302.6757640974,26089,13030,13059,-15912.0,59903.0,24026.509925342903,28.50232156454878,0.00001,0.075,180.0,50000.0,2.0,-402.0613877409982
avellaneda_stoikov_mid,172790,-365.38025634999974,0.08820733290360826,368.7282313499994,1889297.3851513925,23926,11967,11959,27283.0,109954.0,48758.28436252098,3.193824536545047,1e-6,1.0,180.0,100000.0,5.0,-402.2579553134359
avellaneda_stoikov_mid,172790,-366.3278884500046,0.08893088609294551,369.8510885500042,1852081.897756612,23445,11722,11723,49061.0,109951.0,48745.45287921755,5.068085464806132,1e-6,0.5,30.0,100000.0,5.0,-403.31787185029293
avellaneda_stoikov_mid,172790,-367.36034725000104,0.08817831904949738,370.41038875000106,1852351.4737023101,23450,11726,11724,40315.0,109951.0,48518.75909485503,5.078065766195838,1e-6,0.5,60.0,100000.0,5.0,-404.4062380009106
avellaneda_stoikov_mid,172790,-368.6790205000034,0.059180527502248136,369.11071370000343,2131918.663516899,26965,13465,13500,-14252.0,109400.0,30358.29561317206,28.495976837647465,0.00001,0.075,180.0,100000.0,2.0,-405.59312769956506
avellaneda_stoikov_mid,172790,-370.89524880000243,0.07996672746025353,373.6324737000032,1898674.4549418935,24013,12000,12013,2722.0,109627.0,43888.82460211818,3.623010909090909,0.00001,1.0,60.0,100000.0,5.0,-408.26288505246293
avellaneda_stoikov_mid,172790,-373.3617593000026,0.08542659144739141,376.41829180000207,1894254.7740959865,23983,11991,11992,17358.0,109779.0,46919.89881358875,3.314036734933396,0.00001,1.0,30.0,100000.0,5.0,-411.00828046988414
avellaneda_stoikov_mid,172790,-376.99078914999654,0.021291957532171765,377.08804444999646,2152219.876003289,27168,13590,13578,9917.0,75815.0,10841.69792233347,30.950007435464542,0.0001,0.1,180.0,100000.0,2.0,-414.70067776478845
avellaneda_stoikov_mid,172790,-378.2353523000005,0.02119750261650458,378.3017077000005,2149275.9951239927,27137,13579,13558,8554.0,59588.0,10820.31891891892,30.962243144680553,0.0001,0.1,180.0,50000.0,2.0,-416.06660510189243
avellaneda_stoikov_mid,172790,-388.596843049993,0.10014733221350543,389.46928974999287,2427152.068748705,30679,15328,15351,-62137.0,109932.0,55268.164309277156,21.028757282171547,1e-6,0.1,60.0,100000.0,2.0,-427.54929884142325
avellaneda_stoikov_mid,172790,-390.7403625499925,0.10188940657448096,391.62933484999235,2426153.4088004036,30664,15324,15340,-63953.0,109932.0,55874.08766711037,21.019180118946473,1e-6,0.1,30.0,100000.0,2.0,-429.90888344375844
avellaneda_stoikov_mid,172790,-397.0219712499994,0.05603454922287104,397.48508174999927,2338649.3154880027,29564,14774,14790,-17155.0,59986.0,29880.55466172811,21.020957912669648,1e-6,0.1,60.0,50000.0,2.0,-436.7734674804655
avellaneda_stoikov_mid,172790,-398.10436075000064,0.01815028715661565,398.2368087500006,2214993.215721107,27937,13976,13961,-2615.0,70997.0,9169.24000231495,37.16835081421398,0.0001,0.075,180.0,100000.0,1.0,-437.928958549001
avellaneda_stoikov_mid,172790,-398.98859355000303,0.018276617949549188,399.12255215000295,2212163.317724629,27914,13970,13944,-2781.0,57714.0,9160.34672724116,37.18521184697655,0.0001,0.075,180.0,50000.0,1.0,-438.9017647996761
avellaneda_stoikov_mid,172790,-400.2048341999977,0.05595265535813958,400.61288059999765,2336619.265654804,29540,14761,14779,-11104.0,59991.0,29839.062463105503,21.019463717341026,1e-6,0.1,30.0,50000.0,2.0,-440.2691061662438
avellaneda_stoikov_mid,172790,-400.9673692499934,0.09123097075554809,401.74663594999345,2457102.4245492783,31048,15509,15539,-52337.0,109936.0,50352.49670119798,21.153568006922768,0.00001,0.1,30.0,100000.0,2.0,-441.14706809466287
avellaneda_stoikov_mid,172790,-402.5441671499988,0.054214942670601306,402.9557534499987,2350884.221755792,29708,14837,14871,-11493.0,59915.0,29201.643063834712,21.12452131084577,0.00001,0.1,30.0,50000.0,2.0,-442.84266265930506
avellaneda_stoikov_mid,172790,-402.65739404999744,0.055362676540102934,403.1097665499973,2342561.2390248002,29610,14792,14818,-15975.0,59979.0,29678.22481046357,21.067776334677696,1e-6,0.1,180.0,50000.0,2.0,-442.9713385274782
avellaneda_stoikov_mid,172790,-403.23680824999326,0.0955826670005271,404.0849963499933,2438378.603682583,30816,15385,15431,-59691.0,109946.0,53098.53785519995,21.078823010522335,1e-6,0.1,180.0,100000.0,2.0,-443.6506177387781
avellaneda_stoikov_mid,172790,-403.69066929999957,0.03328341786943554,403.8622632999996,2367738.4203864983,29909,14960,14949,14660.0,59977.0,17132.300254644368,24.166223176781404,0.0001,0.1,60.0,50000.0,2.0,-444.078608860025
avellaneda_stoikov_mid,172790,-404.68960519999825,0.035258778182451565,404.8578321999983,2387510.815572294,30156,15068,15088,15030.0,109839.0,17974.031055037907,24.174238121397778,0.0001,0.1,60.0,100000.0,2.0,-445.1771858231036
avellaneda_stoikov_mid,172790,-407.47074249999423,0.0818096273222764,408.24173929999426,2483000.7378592845,31371,15669,15702,-51648.0,109936.0,44329.2286011922,21.296377738685432,0.00001,0.1,60.0,100000.0,2.0,-448.2993493528538
avellaneda_stoikov_mid,172790,-409.67344115000463,0.0485021708936663,410.00936085000455,2454912.322415294,30999,15489,15510,-4167.0,109735.0,24759.995867816426,22.524426037976006,0.0001,0.1,30.0,100000.0,2.0,-450.67685323459193
avellaneda_stoikov_mid,172790,-410.09293115000276,0.041533080931876784,410.3689688500027,2411964.1264170883,30465,15230,15235,2853.0,59955.0,21651.229602407548,22.470708869370362,0.0001,0.1,30.0,50000.0,2.0,-451.1319931579633
avellaneda_stoikov_mid,172790,-411.912502749998,0.05274516722284616,412.273531449998,2371879.7894135904,29978,14980,14998,-6157.0,59987.0,28080.888141674866,21.28990615499846,0.00001,0.1,60.0,50000.0,2.0,-453.142663983812
avellaneda_stoikov_mid,172790,-422.29197269999435,0.04676881459100205,422.65792949999434,2404962.2072801017,30363,15175,15188,-7248.0,59956.0,24459.992146536257,21.86464566847471,0.00001,0.1,180.0,50000.0,2.0,-464.56021164920844
avellaneda_stoikov_mid,172790,-427.20865820000296,0.10166884003857092,428.70695275000327,2585768.9838666967,32621,16310,16311,-96014.0,109970.0,54838.682140170145,27.1421394408368,1e-6,0.075,30.0,100000.0,1.0,-470.0848373432173
avellaneda_stoikov_mid,172790,-428.24279260000884,0.09996843028961933,429.80639235000956,2582097.953819,32572,16288,16284,-88788.0,109961.0,53875.45491637247,27.277307102274918,1e-6,0.075,60.0,100000.0,1.0,-471.2288193805015
avellaneda_stoikov_mid,172790,-428.46591264999415,0.060358176189072736,428.94455674999415,2480412.5614011995,31340,15661,15679,-19851.0,109772.0,30880.832507668267,21.89840512973342,0.00001,0.1,180.0,100000.0,2.0,-471.36345640824436
avellaneda_stoikov_mid,172790,-429.20926840000135,0.055418316778983484,429.67729470000137,2480825.6056001876,31304,15648,15656,-45824.0,59959.0,29417.320412060883,27.06664401596874,1e-6,0.075,30.0,50000.0,1.0,-472.17993960204274
avellaneda_stoikov_mid,172790,-432.76518095000654,0.053794647286069,433.2962723500065,2474231.3693425125,31210,15605,15605,-43187.0,59972.0,28501.57716881764,27.443522765920385,1e-6,0.075,180.0,50000.0,1.0,-476.09765834272406
avellaneda_stoikov_mid,172790,-434.294622250005,0.05493151641492506,434.8437204500049,2478488.8618540936,31270,15630,15640,-54733.0,59992.0,29215.63654146652,27.160899361939165,1e-6,0.075,60.0,50000.0,1.0,-477.7819158586596
